timestamp,Open,High,Low,Close,Volume
2026-06-22 15:00:00+00:00,4216.60009765625,4219.60009765625,4172.89990234375,4201.0,8812
2026-06-22 16:00:00+00:00,4200.7998046875,4211.89990234375,4172.89990234375,4208.5,4517
2026-06-22 17:00:00+00:00,4208.5,4210.10009765625,4172.89990234375,4201.39990234375,3983
2026-06-22 18:00:00+00:00,4201.60009765625,4211.2998046875,4172.89990234375,4209.10009765625,1864
2026-06-22 19:00:00+00:00,4209.5,4211.60009765625,4172.89990234375,4209.39990234375,2252
2026-06-22 20:00:00+00:00,4209.39990234375,4212.2998046875,4172.89990234375,4172.89990234375,965
2026-06-22 22:00:00+00:00,4210.7998046875,4212.7001953125,4206.10009765625,4207.7998046875,0
2026-06-22 23:00:00+00:00,4207.5,4213.60009765625,4204.60009765625,4205.5,864
2026-06-23 00:00:00+00:00,4205.0,4212.7001953125,4196.0,4210.7001953125,1939
2026-06-23 01:00:00+00:00,4210.60009765625,4216.0,4167.5,4179.2998046875,7114
2026-06-23 02:00:00+00:00,4179.39990234375,4181.2998046875,4164.2998046875,4164.89990234375,3501
2026-06-23 03:00:00+00:00,4164.89990234375,4167.60009765625,4148.39990234375,4162.2001953125,4736
2026-06-23 04:00:00+00:00,4161.7998046875,4164.7998046875,4132.2001953125,4135.60009765625,3593
2026-06-23 05:00:00+00:00,4136.0,4155.0,4133.10009765625,4138.89990234375,4787
2026-06-23 06:00:00+00:00,4139.60009765625,4144.89990234375,4127.89990234375,4132.39990234375,6101
2026-06-23 07:00:00+00:00,4131.89990234375,4142.7001953125,4114.0,4116.0,5589
2026-06-23 08:00:00+00:00,4116.2998046875,4128.39990234375,4108.2001953125,4122.60009765625,5968
2026-06-23 09:00:00+00:00,4123.0,4140.10009765625,4122.10009765625,4140.10009765625,4144
2026-06-23 10:00:00+00:00,4140.0,4151.10009765625,4137.39990234375,4137.7001953125,3734
2026-06-23 11:00:00+00:00,4137.60009765625,4150.0,4135.2001953125,4141.10009765625,4694
2026-06-23 12:00:00+00:00,4141.0,4145.2998046875,4129.0,4131.0,6174
2026-06-23 13:00:00+00:00,4131.10009765625,4158.5,4122.7998046875,4154.10009765625,11890
2026-06-23 14:00:00+00:00,4153.10009765625,4163.5,4140.0,4147.5,14041
2026-06-23 15:00:00+00:00,4148.0,4159.39990234375,4140.60009765625,4156.7001953125,8288
2026-06-23 16:00:00+00:00,4156.7998046875,4161.7998046875,4149.2998046875,4151.89990234375,4214
2026-06-23 17:00:00+00:00,4151.89990234375,4157.7001953125,4145.5,4145.89990234375,4797
2026-06-23 18:00:00+00:00,4146.0,4148.7998046875,4130.7998046875,4135.60009765625,2845
2026-06-23 19:00:00+00:00,4135.7998046875,4144.39990234375,4129.10009765625,4129.60009765625,3301
2026-06-23 20:00:00+00:00,4129.89990234375,4130.7998046875,4125.0,4129.0,2381
2026-06-23 22:00:00+00:00,4130.0,4132.39990234375,4113.89990234375,4121.2001953125,0
2026-06-23 23:00:00+00:00,4120.89990234375,4120.89990234375,4097.89990234375,4116.60009765625,3096
2026-06-24 00:00:00+00:00,4117.0,4129.7001953125,4111.39990234375,4114.7001953125,3091
2026-06-24 01:00:00+00:00,4114.89990234375,4119.7998046875,4086.0,4106.5,6255
2026-06-24 02:00:00+00:00,4106.39990234375,4113.10009765625,4069.0,4078.300048828125,6567
2026-06-24 03:00:00+00:00,4078.10009765625,4088.5,4067.0,4079.89990234375,3794
