timestamp,Open,High,Low,Close,Volume
2025-12-29 04:00:00+00:00,4540.7998046875,4542.5,4463.2998046875,4496.10009765625,35898
2025-12-29 08:00:00+00:00,4495.7001953125,4510.5,4454.39990234375,4466.2001953125,40435
2025-12-29 12:00:00+00:00,4466.39990234375,4488.7001953125,4316.0,4343.10009765625,117693
2025-12-29 16:00:00+00:00,4343.0,4365.60009765625,4332.7998046875,4354.2001953125,47658
2025-12-29 20:00:00+00:00,4354.39990234375,4363.2001953125,4338.7998046875,4361.2001953125,10595
2025-12-30 00:00:00+00:00,4361.10009765625,4383.0,4339.0,4373.7998046875,27350
2025-12-30 04:00:00+00:00,4373.7998046875,4398.5,4371.7001953125,4388.2998046875,20848
2025-12-30 08:00:00+00:00,4388.60009765625,4407.5,4366.60009765625,4399.60009765625,23460
2025-12-30 12:00:00+00:00,4399.7998046875,4420.5,4370.5,4381.89990234375,58301
2025-12-30 16:00:00+00:00,4381.7001953125,4397.7998046875,4352.39990234375,4364.0,38129
2025-12-30 20:00:00+00:00,4364.0,4370.60009765625,4338.10009765625,4350.89990234375,12874
2025-12-31 00:00:00+00:00,4351.2998046875,4384.89990234375,4344.7001953125,4360.39990234375,27374
2025-12-31 04:00:00+00:00,4360.7998046875,4363.5,4284.2998046875,4342.7001953125,37771
2025-12-31 08:00:00+00:00,4343.0,4349.0,4315.5,4323.7998046875,22301
2025-12-31 12:00:00+00:00,4323.89990234375,4367.7998046875,4315.0,4350.89990234375,34919
2025-12-31 16:00:00+00:00,4351.10009765625,4353.39990234375,4320.39990234375,4323.89990234375,24968
2025-12-31 20:00:00+00:00,4324.2001953125,4338.10009765625,4316.7998046875,4332.10009765625,7439
2026-01-02 04:00:00+00:00,4386.0,4395.5,4383.5,4394.7001953125,10767
2026-01-02 08:00:00+00:00,4394.60009765625,4411.7998046875,4392.60009765625,4405.5,18336
2026-01-02 12:00:00+00:00,4405.2001953125,4414.7998046875,4341.39990234375,4346.5,53339
2026-01-02 16:00:00+00:00,4346.7001953125,4348.60009765625,4319.7001953125,4328.10009765625,38723
2026-01-02 20:00:00+00:00,4328.2998046875,4342.7001953125,4327.39990234375,4329.60009765625,6246
2026-01-04 20:00:00+00:00,4368.7998046875,4385.39990234375,4363.2998046875,4381.39990234375,8207
2026-01-05 00:00:00+00:00,4381.89990234375,4430.7001953125,4379.2998046875,4408.7998046875,34191
2026-01-05 04:00:00+00:00,4408.60009765625,4436.10009765625,4406.10009765625,4431.2001953125,23564
2026-01-05 08:00:00+00:00,4431.39990234375,4451.7001953125,4422.2001953125,4430.7001953125,30116
2026-01-05 12:00:00+00:00,4430.5,4467.60009765625,4407.0,4459.0,64833
2026-01-05 16:00:00+00:00,4458.7998046875,4465.7998046875,4443.2001953125,4450.89990234375,33793
2026-01-05 20:00:00+00:00,4450.7001953125,4471.60009765625,4447.0,4450.7001953125,7513
2026-01-06 00:00:00+00:00,4450.60009765625,4478.89990234375,4437.89990234375,4478.2998046875,20137
2026-01-06 04:00:00+00:00,4478.2998046875,4485.2001953125,4460.2001953125,4469.2998046875,18035
2026-01-06 08:00:00+00:00,4468.5,4486.0,4452.5,4474.10009765625,26858
2026-01-06 12:00:00+00:00,4474.10009765625,4501.7998046875,4464.10009765625,4488.5,54459
2026-01-06 16:00:00+00:00,4488.39990234375,4503.7001953125,4481.7001953125,4492.2001953125,36022
2026-01-06 20:00:00+00:00,4492.10009765625,4512.39990234375,4491.60009765625,4504.60009765625,7318
2026-01-07 00:00:00+00:00,4504.7998046875,4506.89990234375,4470.10009765625,4485.7001953125,24129
2026-01-07 04:00:00+00:00,4485.60009765625,4487.0,4451.5,4470.7998046875,26857
2026-01-07 08:00:00+00:00,4470.7001953125,4485.0,4456.2001953125,4456.89990234375,17519
2026-01-07 12:00:00+00:00,4457.2998046875,4464.2001953125,4432.89990234375,4453.60009765625,73316
2026-01-07 16:00:00+00:00,4457.10009765625,4478.39990234375,4453.7998046875,4466.7998046875,43775
2026-01-07 20:00:00+00:00,4466.7998046875,4473.2001953125,4459.89990234375,4472.2001953125,7921
2026-01-08 00:00:00+00:00,4472.0,4475.2001953125,4441.7001953125,4448.2001953125,19267
